id_client,recency,customer_age,total_purchases,total_spent,avg_order_value,std_order_value,unique_products,purchase_velocity,avg_gap_days,spend_data_esim,spend_full_esim,spend_local_esim,share_data_esim,share_full_esim,share_local_esim,cluster,PC1,PC2,cluster_name
16022046,131,714,6,35.0,5.833333333333333,3.6560452221856705,1,0.4147465437788018,86.8,35.0,0.0,0.0,1.0,0.0,0.0,1,2.770221199918195,-0.10770111599933631,eSIM - High-Value Global Power Users
16022050,714,714,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-1.2828643348247442,0.4354142068174189,eSIM - Data-Only Minimal Users
16022199,203,714,1,5.985097930881801,5.985097930881801,0.0,1,30.0,0.0,0.0,5.985097930881801,0.0,0.0,1.0,0.0,2,-0.4462488486695476,-3.109736134708954,eSIM - Data-Only Minimal Users
16022433,364,714,2,8.0,4.0,0.7071067811865476,1,10.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,2,0.22450800144230784,0.4480473603236523,eSIM - Data-Only Minimal Users
16022564,556,714,1,23.0,23.0,0.0,1,30.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0,-2.874212831901834,-5.981474697616283,eSIM - Local Data Users
16022886,714,714,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-1.3217531689563864,0.48076606372237646,eSIM - Data-Only Minimal Users
16022930,118,714,2,17.0,8.5,2.1213203435596424,1,0.10152284263959391,591.0,17.0,0.0,0.0,1.0,0.0,0.0,1,3.577328990844789,0.13339672068396358,eSIM - High-Value Global Power Users
16022983,234,714,1,4.99,4.99,0.0,1,30.0,0.0,4.99,0.0,0.0,1.0,0.0,0.0,2,-0.35117473723747206,0.6168965232803895,eSIM - Data-Only Minimal Users
16023080,714,714,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0769796722886418,-4.08864400180083,eSIM - Local Data Users
16023254,25,714,2,18.0,9.0,1.4142135623730951,1,0.08708272859216257,689.0,18.0,0.0,0.0,1.0,0.0,0.0,1,4.0808606132065455,0.1657556948762654,eSIM - High-Value Global Power Users
16023294,280,714,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.280827854000127,0.4133407643399504,eSIM - Data-Only Minimal Users
16023429,713,714,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-1.3004479401159885,0.4585617616340621,eSIM - Data-Only Minimal Users
16023747,705,714,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.060232366317449,-4.084399364523351,eSIM - Local Data Users
16023861,707,714,2,13.5,6.75,2.4748737341529163,1,8.571428571428571,7.0,13.5,0.0,0.0,1.0,0.0,0.0,2,-0.03554367473427778,0.0510903759418327,eSIM - Data-Only Minimal Users
16023964,88,714,6,42.0,7.0,4.183300132670378,1,0.28753993610223644,125.2,42.0,0.0,0.0,1.0,0.0,0.0,1,3.199123359220575,-0.2262564893452893,eSIM - High-Value Global Power Users
16024099,207,714,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.35887718218004094,0.6972047019012132,eSIM - Data-Only Minimal Users
16024217,498,714,1,15.49,15.49,0.0,1,30.0,0.0,15.49,0.0,0.0,1.0,0.0,0.0,2,-0.43409628734354777,0.01619266563895149,eSIM - Data-Only Minimal Users
16024288,342,714,8,64.99,8.12375,4.911176575642832,1,0.6451612903225806,53.142857142857146,64.99,0.0,0.0,1.0,0.0,0.0,1,3.3057783242327203,-0.7118204766185902,eSIM - High-Value Global Power Users
16024566,421,714,2,18.0,9.0,2.1213203435596424,1,0.9230769230769231,65.0,18.0,0.0,0.0,1.0,0.0,0.0,1,0.9994399170108832,0.05529449445311753,eSIM - High-Value Global Power Users
16024631,714,714,1,14.0,14.0,0.0,1,30.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,2,-0.8939759935083208,-0.018104362232157008,eSIM - Data-Only Minimal Users
16024792,714,714,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-1.243975500693102,0.39006234991246136,eSIM - Data-Only Minimal Users
16025127,714,714,1,10.0,10.0,0.0,1,30.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0,-3.0834969165740955,-4.229168834754646,eSIM - Local Data Users
16025221,714,714,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-1.2828643348247442,0.4354142068174189,eSIM - Data-Only Minimal Users
16025224,279,714,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.49285562994958276,0.6632476036813815,eSIM - Data-Only Minimal Users
16025387,714,714,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-1.3411975860222076,0.5034419921748553,eSIM - Data-Only Minimal Users
16025744,693,714,1,14.0,14.0,0.0,1,30.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,2,-0.8548989462422044,-0.008200208584706109,eSIM - Data-Only Minimal Users
16025800,714,714,1,16.0,16.0,0.0,1,30.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0,-3.122600382286819,-5.072317832477539,eSIM - Local Data Users
16025871,261,714,1,5.985097930881801,5.985097930881801,0.0,1,30.0,0.0,0.0,5.985097930881801,0.0,0.0,1.0,0.0,2,-0.554175931595012,-3.1370904638304853,eSIM - Data-Only Minimal Users
16025879,714,714,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-1.04953133003489,0.1633030653876733,eSIM - Data-Only Minimal Users
16025953,460,714,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.3629965515683067,0.03366094890814647,eSIM - Data-Only Minimal Users
16026097,649,714,1,25.0,25.0,0.0,1,30.0,0.0,25.0,0.0,0.0,1.0,0.0,0.0,2,-0.3452460527127519,-0.4863190745160091,eSIM - Data-Only Minimal Users
16026390,484,714,1,11.0,11.0,0.0,1,30.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,2,-0.5826557877505443,0.22642527224051176,eSIM - Data-Only Minimal Users
16026399,681,714,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.9103468732105654,0.08816302159518113,eSIM - Data-Only Minimal Users
16026693,714,714,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-1.1661978324298172,0.29935863610254615,eSIM - Data-Only Minimal Users
16026734,714,714,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-1.243975500693102,0.39006234991246136,eSIM - Data-Only Minimal Users
16026818,54,714,4,42.0,10.5,0.0,1,17.142857142857142,2.3333333333333335,42.0,0.0,0.0,1.0,0.0,0.0,1,1.6255865625957402,-0.0010046849336254376,eSIM - High-Value Global Power Users
16026986,334,714,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.5952002775513162,0.6373081536523433,eSIM - Data-Only Minimal Users
16027025,694,714,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-1.3039813505306683,0.512874519458142,eSIM - Data-Only Minimal Users
16027829,582,714,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.831352518044482,-4.026389321731139,eSIM - Local Data Users
16028248,82,714,9,51.99,5.776666666666667,4.518727697040396,1,0.49090909090909096,68.75,51.99,0.0,0.0,1.0,0.0,0.0,1,3.7330508587164832,-0.4124270346679818,eSIM - High-Value Global Power Users
16028413,662,714,1,13.0,13.0,0.0,1,30.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0,-3.0062864371524545,-4.626218762679548,eSIM - Local Data Users
16028986,714,714,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0769796722886418,-4.08864400180083,eSIM - Local Data Users
16029151,712,714,1,15.0,15.0,0.0,1,30.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2,-0.8513655358275244,-0.06251296640878591,eSIM - Data-Only Minimal Users
16029602,714,714,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-1.1661978324298172,0.29935863610254615,eSIM - Data-Only Minimal Users
16029617,713,714,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-1.1643370206552401,0.2998302624667105,eSIM - Data-Only Minimal Users
16029722,714,714,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-1.2828643348247442,0.4354142068174189,eSIM - Data-Only Minimal Users
16029728,706,714,2,24.0,12.0,0.0,1,7.5,8.0,24.0,0.0,0.0,1.0,0.0,0.0,2,0.02897048054457828,-0.12312530234268239,eSIM - Data-Only Minimal Users
16029908,103,714,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-0.1070195064265723,0.6782260584168672,eSIM - Data-Only Minimal Users
16030276,714,714,1,7.5,7.5,0.0,1,30.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,2,-1.146753415363996,0.2766827076500674,eSIM - Data-Only Minimal Users
16030370,631,714,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-1.1284169575348557,0.4745591950430584,eSIM - Data-Only Minimal Users
16030785,696,714,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-1.1327032204874317,0.3078479106575041,eSIM - Data-Only Minimal Users
16030852,69,714,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-0.10208515728841898,0.7622891401558908,eSIM - Data-Only Minimal Users
16031241,226,714,1,10.99,10.99,0.0,1,30.0,0.0,10.99,0.0,0.0,1.0,0.0,0.0,2,-0.10295523825100221,0.3485583927639586,eSIM - Data-Only Minimal Users
16031245,155,714,2,30.0,15.0,0.0,1,60.0,1.0,30.0,0.0,0.0,1.0,0.0,0.0,2,-0.12366211547039845,0.06958877888022419,eSIM - Data-Only Minimal Users
16031372,344,714,1,12.5,12.5,0.0,1,30.0,0.0,0.0,0.0,12.5,0.0,0.0,1.0,0,-2.411289670694251,-4.405979162398382,eSIM - Local Data Users
16031461,373,714,2,9.0,4.5,2.1213203435596424,1,0.2597402597402597,231.0,9.0,0.0,0.0,1.0,0.0,0.0,1,1.4931559655476099,0.294341831547212,eSIM - High-Value Global Power Users
16031504,403,714,2,24.0,12.0,0.0,1,8.571428571428571,7.0,24.0,0.0,0.0,1.0,0.0,0.0,2,0.5620599863146049,0.021904855346425937,eSIM - Data-Only Minimal Users
16031891,714,714,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-1.04953133003489,0.1633030653876733,eSIM - Data-Only Minimal Users
16031903,699,714,2,11.0,5.5,3.5355339059327378,1,8.571428571428571,7.0,11.0,0.0,0.0,1.0,0.0,0.0,2,0.021249305034113364,0.0740996143111794,eSIM - Data-Only Minimal Users
16031948,709,714,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-1.2541158588860382,0.4150964101857618,eSIM - Data-Only Minimal Users
16032009,36,714,5,74.0,14.8,2.949576240750525,1,0.22189349112426035,169.0,74.0,0.0,0.0,1.0,0.0,0.0,1,3.853691890685703,-0.687954633443869,eSIM - High-Value Global Power Users
16032592,342,714,3,16.0,5.333333333333333,6.4485140407177015,2,3.75,12.0,3.5,0.0,12.5,0.21875,0.0,0.78125,0,0.12292543939954395,-5.496514039056243,eSIM - Local Data Users
16032729,714,714,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0769796722886418,-4.08864400180083,eSIM - Local Data Users
16032997,633,714,4,22.5,5.625,3.5443617196894563,1,1.4814814814814814,27.0,22.5,0.0,0.0,1.0,0.0,0.0,1,0.9745298736018937,-0.11311441767920251,eSIM - High-Value Global Power Users
16032999,713,714,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0751188605140647,-4.088172375436666,eSIM - Local Data Users
16033002,693,714,1,27.0,27.0,0.0,1,30.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,2,-0.3493441025308539,-0.5977743483491544,eSIM - Data-Only Minimal Users
16033042,667,714,2,29.5,14.75,5.303300858899107,1,1.3043478260869565,46.0,29.5,0.0,0.0,1.0,0.0,0.0,2,1.1128780027885066,-0.5188676934149865,eSIM - Data-Only Minimal Users
16033259,714,714,1,14.0,14.0,0.0,1,30.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0,-3.109565893715911,-4.791268166569909,eSIM - Local Data Users
16033299,154,714,5,56.47,11.294,3.800267095876288,1,0.26785714285714285,140.0,56.47,0.0,0.0,1.0,0.0,0.0,1,3.2403696076017363,-0.48759874336403164,eSIM - High-Value Global Power Users
16033391,568,714,1,17.0,17.0,0.0,1,30.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,2,-0.505630972025156,-0.0853024837790375,eSIM - Data-Only Minimal Users
16033536,279,714,1,24.0,24.0,0.0,1,30.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,2,0.30436546974908507,-0.2664654628702491,eSIM - Data-Only Minimal Users
16033544,173,714,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.15949866238367572,0.554508499115449,eSIM - Data-Only Minimal Users
16033585,714,714,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-1.04953133003489,0.1633030653876733,eSIM - Data-Only Minimal Users
16033644,714,714,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-1.1273089982981748,0.2540067791975886,eSIM - Data-Only Minimal Users
16033805,714,714,1,11.0,11.0,0.0,1,30.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0,-3.0900141608595493,-4.369693667708462,eSIM - Local Data Users
16033924,372,714,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-0.6270222908535987,0.5740344949091412,eSIM - Data-Only Minimal Users
16033945,349,714,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.6036680371041495,0.6075578297373996,eSIM - Data-Only Minimal Users
16033977,700,714,2,8.0,4.0,0.0,1,7.5,8.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-0.4045458416478205,0.31744870008443454,eSIM - Data-Only Minimal Users
16034323,198,714,3,31.0,10.333333333333334,4.509249752822894,1,8.181818181818182,5.5,31.0,0.0,0.0,1.0,0.0,0.0,1,1.6909496008265688,-0.14112317660270124,eSIM - High-Value Global Power Users
16034971,709,713,2,20.0,10.0,0.0,1,15.0,4.0,20.0,0.0,0.0,1.0,0.0,0.0,2,-0.2911623991840002,0.0008167085983853355,eSIM - Data-Only Minimal Users
16035127,269,713,4,38.5,9.625,5.02286438863988,1,0.27027027027027023,148.0,38.5,0.0,0.0,1.0,0.0,0.0,1,2.658655466043712,-0.32529124328029757,eSIM - High-Value Global Power Users
16035152,360,713,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.6238898295668909,0.6039162584062163,eSIM - Data-Only Minimal Users
16035395,183,713,3,10.5,3.5,3.5,1,0.6206896551724138,72.5,10.5,0.0,0.0,1.0,0.0,0.0,1,1.566445269084571,0.32684008979254303,eSIM - High-Value Global Power Users
16035522,713,713,1,83.0,83.0,0.0,1,30.0,0.0,83.0,0.0,0.0,1.0,0.0,0.0,2,1.7914615104071832,-3.145364543635441,eSIM - Data-Only Minimal Users
16035743,509,713,2,21.990000000000002,10.995000000000001,8.492352442050436,1,0.29411764705882354,204.0,21.990000000000002,0.0,0.0,1.0,0.0,0.0,1,2.1658139073942793,-0.4142258460907954,eSIM - High-Value Global Power Users
16036227,393,713,1,15.0,15.0,0.0,1,30.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,2,-0.2575194426798653,0.08948216243425983,eSIM - Data-Only Minimal Users
16036248,711,713,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-1.2381459283117657,0.39302354767957876,eSIM - Data-Only Minimal Users
16036463,713,713,1,3.5,3.5,0.0,1,30.0,0.0,3.5,0.0,0.0,1.0,0.0,0.0,2,-1.3002008030583831,0.46010808030868644,eSIM - Data-Only Minimal Users
16036523,713,713,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0748717234564595,-4.086626056762042,eSIM - Local Data Users
16036547,713,713,1,13.0,13.0,0.0,1,30.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,2,-0.9307568788077808,0.02926543971158923,eSIM - Data-Only Minimal Users
16036625,713,713,1,15.5,15.5,0.0,1,30.0,0.0,15.5,0.0,0.0,1.0,0.0,0.0,2,-0.8335347934786749,-0.08411420255080472,eSIM - Data-Only Minimal Users
16037165,713,713,1,17.0,17.0,0.0,1,30.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,2,-0.7752015422812115,-0.15214198790824096,eSIM - Data-Only Minimal Users
16037239,706,713,2,21.0,10.5,11.313708498984761,1,8.571428571428571,7.0,21.0,0.0,0.0,1.0,0.0,0.0,2,1.103241266183286,-0.5617618827312181,eSIM - Data-Only Minimal Users
16037408,701,713,2,7.0,3.5,1.4142135623730951,1,5.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-0.20731203368682047,0.2750828676112172,eSIM - Data-Only Minimal Users
16037424,3,713,2,8.5,4.25,0.3535533905932738,1,0.09036144578313253,664.0,8.5,0.0,0.0,1.0,0.0,0.0,1,3.6504796784211293,0.49106469132768577,eSIM - High-Value Global Power Users
16037926,33,713,11,92.4701958617636,8.406381441978509,5.418053673193389,1,0.8847184986595175,37.3,92.4701958617636,0.0,0.0,1.0,0.0,0.0,1,4.902357796155581,-0.9864308865660665,eSIM - High-Value Global Power Users
16038366,713,713,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-1.2418675518609197,0.3920802949512501,eSIM - Data-Only Minimal Users
16038465,568,713,6,90.5,15.083333333333334,3.7338541303412844,1,1.2413793103448276,29.0,90.5,0.0,0.0,1.0,0.0,0.0,1,2.854536781292035,-1.1570814948092454,eSIM - High-Value Global Power Users
16038598,338,713,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,-0.5051743022629128,0.5235883246079164,eSIM - Data-Only Minimal Users
16038689,4,713,4,26.5,6.625,2.5617376914898995,1,0.16925246826516221,236.33333333333334,26.5,0.0,0.0,1.0,0.0,0.0,1,2.9683455050337764,0.11870411524744913,eSIM - High-Value Global Power Users
16038692,713,713,1,8.0,8.0,0.0,1,30.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2,-1.1252010494659925,0.2560247242363773,eSIM - Data-Only Minimal Users
16038788,713,713,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-1.3196452201242042,0.4827840087611652,eSIM - Data-Only Minimal Users
16038833,579,713,1,23.0,23.0,0.0,1,30.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0,-2.916764365659499,-5.990775785317439,eSIM - Local Data Users
16039091,392,713,2,15.0,7.5,2.1213203435596424,1,0.2597402597402597,231.0,15.0,0.0,0.0,1.0,0.0,0.0,1,1.6248031262032006,0.12277315771191495,eSIM - High-Value Global Power Users
16039124,4,713,1,14.0,14.0,0.0,1,30.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,2,0.4274475034989341,0.31829667499914205,eSIM - Data-Only Minimal Users
16039266,541,713,3,32.0,10.666666666666666,2.3094010767585034,1,0.5263157894736842,85.5,32.0,0.0,0.0,1.0,0.0,0.0,1,1.3455813621799373,-0.24850120255828523,eSIM - High-Value Global Power Users
16039493,449,713,4,45.5,11.375,5.088794880257342,1,0.45454545454545453,88.0,45.5,0.0,0.0,1.0,0.0,0.0,1,2.251159841970054,-0.5311002649858787,eSIM - High-Value Global Power Users
16039862,69,713,6,29.0,4.833333333333333,1.8885620632287061,1,9.0,4.0,29.0,0.0,0.0,1.0,0.0,0.0,1,2.0441825865587715,0.1271277137256756,eSIM - High-Value Global Power Users
16040087,26,713,1,12.5,12.5,0.0,1,30.0,0.0,12.5,0.0,0.0,1.0,0.0,0.0,2,0.32817639326077724,0.37594868034496315,eSIM - Data-Only Minimal Users
16040095,713,713,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2,-1.2418675518609197,0.3920802949512501,eSIM - Data-Only Minimal Users
16040204,226,713,6,48.5,8.083333333333334,3.5555121525128652,1,0.36960985626283366,97.4,48.5,0.0,0.0,1.0,0.0,0.0,1,2.90033196488428,-0.3556201114575742,eSIM - High-Value Global Power Users
16040372,410,713,2,24.0,12.0,0.0,1,30.0,2.0,24.0,0.0,0.0,1.0,0.0,0.0,2,-0.007808046410330737,0.06011180075417584,eSIM - Data-Only Minimal Users
16040578,578,713,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-0.7962137916348166,0.22899056958864664,eSIM - Data-Only Minimal Users
16040668,77,713,1,19.0,19.0,0.0,1,30.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,2,0.4860524146130268,0.057108665890357915,eSIM - Data-Only Minimal Users
16040698,713,713,1,18.0,18.0,0.0,1,30.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2,-0.7363127081495692,-0.19749384481319854,eSIM - Data-Only Minimal Users
16040807,713,713,1,2.5,2.5,0.0,1,30.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,2,-1.3390896371900254,0.505459937213644,eSIM - Data-Only Minimal Users
16040899,356,713,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-0.616446582468583,0.6058027638628736,eSIM - Data-Only Minimal Users
16040988,713,713,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0748717234564595,-4.086626056762042,eSIM - Local Data Users
16041066,698,713,1,26.0,26.0,0.0,1,30.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0,-3.15775269969052,-6.468473821514441,eSIM - Local Data Users
16041370,696,713,1,8.0,8.0,0.0,1,30.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0,-3.036720679003197,-3.9380835756174326,eSIM - Local Data Users
16041427,713,713,1,10.0,10.0,0.0,1,30.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0,-3.0813889677419133,-4.227150889715857,eSIM - Local Data Users
16041466,711,713,1,16.0,16.0,0.0,1,30.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,2,-0.8103687528636999,-0.10584687827495477,eSIM - Data-Only Minimal Users
16041665,703,713,4,37.0,9.25,6.006940430313366,1,12.0,3.3333333333333335,37.0,0.0,0.0,1.0,0.0,0.0,2,1.070711687648772,-0.5017073718489802,eSIM - Data-Only Minimal Users
16041813,337,713,3,23.5,7.833333333333333,2.8431203515386634,1,0.24,187.5,23.5,0.0,0.0,1.0,0.0,0.0,1,1.975576457327268,-0.013558244156144266,eSIM - High-Value Global Power Users
16042077,713,713,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0748717234564595,-4.086626056762042,eSIM - Local Data Users
16042279,713,713,1,10.0,10.0,0.0,1,30.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,2,-1.0474233812027078,0.16532101042646202,eSIM - Data-Only Minimal Users
16042847,502,713,3,10.5,3.5,0.0,1,15.0,3.0,10.5,0.0,0.0,1.0,0.0,0.0,2,-0.022712759705158108,0.3768318311709039,eSIM - Data-Only Minimal Users
16042934,224,713,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,-0.2930417599611382,0.57735373012265,eSIM - Data-Only Minimal Users
16042979,572,713,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-2.8124972632411067,-4.020126739414871,eSIM - Local Data Users
16043057,713,713,2,22.0,11.0,1.4142135623730951,1,60.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,2,-1.2394139658543628,-0.038536347425913775,eSIM - Data-Only Minimal Users
16043119,84,713,5,54.5,10.9,1.9493588689617927,1,0.3856041131105398,97.25,54.5,0.0,0.0,1.0,0.0,0.0,1,2.9676313024652705,-0.3270365938271751,eSIM - High-Value Global Power Users
16043223,713,713,1,4.0,4.0,0.0,1,30.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2,-1.280756385992562,0.4374321518562076,eSIM - Data-Only Minimal Users
16043793,199,713,2,20.0,10.0,4.242640687119285,1,0.15503875968992248,387.0,20.0,0.0,0.0,1.0,0.0,0.0,1,2.9477600285357446,-0.048399605058791706,eSIM - High-Value Global Power Users
16043806,713,713,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-1.261311968926741,0.41475622340372886,eSIM - Data-Only Minimal Users
16043813,188,713,1,5.5,5.5,0.0,1,30.0,0.0,5.5,0.0,0.0,1.0,0.0,0.0,2,-0.24549695314218847,0.6170082076850447,eSIM - Data-Only Minimal Users
16043912,635,713,4,46.0,11.5,3.0,2,1.5384615384615383,26.0,30.0,0.0,16.0,0.6521739130434783,0.0,0.34782608695652173,0,0.6786701361494654,-4.869136817428709,eSIM - Local Data Users
16043984,242,713,1,16.0,16.0,0.0,1,30.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,2,0.06235196941289963,0.11534588651811611,eSIM - Data-Only Minimal Users
16044001,208,713,1,6.0,6.0,0.0,1,30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2,-0.2632687715679067,0.5848997519492793,eSIM - Data-Only Minimal Users
16044184,713,713,1,4.5,4.5,0.0,1,30.0,0.0,4.5,0.0,0.0,1.0,0.0,0.0,2,-1.261311968926741,0.41475622340372886,eSIM - Data-Only Minimal Users
16044316,713,713,1,16.0,16.0,0.0,1,30.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0,-3.1204924334546367,-5.07029988743875,eSIM - Local Data Users
16044506,392,713,1,9.0,9.0,0.0,1,30.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,2,-0.48899163569514237,0.36206493022816977,eSIM - Data-Only Minimal Users
16044884,713,713,1,9.0,9.0,0.0,1,30.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0,-3.0748717234564595,-4.086626056762042,eSIM - Local Data Users
16045614,696,713,1,12.0,12.0,0.0,1,30.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,2,-0.9380119127716146,0.08263494480734057,eSIM - Data-Only Minimal Users
16045757,710,713,1,3.0,3.0,0.0,1,30.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2,-1.3140627848004733,0.48419888785365817,eSIM - Data-Only Minimal Users
16045776,712,713,1,7.0,7.0,0.0,1,30.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2,-1.162229071823058,0.30184820750549923,eSIM - Data-Only Minimal Users
