id_client,recency,customer_age,total_purchases,total_spent,avg_order_value,std_order_value,unique_products,purchase_velocity,avg_gap_days,spend_calling_offers,spend_recharge,share_calling_offers,share_recharge,cluster,PC1,PC2,cluster_name
16953692,237,651,20,121.0,6.05,4.006245124802026,1,1.6216216216216215,19.473684210526315,0.0,121.0,0.0,1.0,0,4.891782748727314,-1.1202554760359649,Calls - At-Risk Customers
16954030,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16954191,629,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.7913471241310984,-0.724726164240104,Calls - One-Time Customers
16954204,593,651,2,4.0,2.0,0.0,1,1.25,48.0,0.0,4.0,0.0,1.0,1,-0.22869141347014085,-0.6968510067749708,Calls - One-Time Customers
16954291,542,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.8612744737093859,-0.7047652997072325,Calls - One-Time Customers
16954365,618,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9679539869526093,-0.6932964226457846,Calls - One-Time Customers
16954709,577,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.7183558782278403,-0.7325732906505684,Calls - One-Time Customers
16954789,274,651,4,15.5,3.875,2.25,1,0.4067796610169491,98.33333333333333,0.0,15.5,0.0,1.0,0,1.1474930439076632,-0.7860420652562587,Calls - At-Risk Customers
16954908,619,651,4,35.0,8.75,2.5,2,3.75,10.666666666666666,10.0,25.0,0.2857142857142857,0.7142857142857143,2,1.484839543813085,1.8580229198149458,Calls - Active Offer-Driven Customers
16955040,385,651,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.36231423122524914,2.8607158200078167,Calls - Active Offer-Driven Customers
16955212,650,651,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.7342888497706991,2.90070598344576,Calls - Active Offer-Driven Customers
16955231,638,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9960275430692471,-0.6902782971032984,Calls - One-Time Customers
16955321,6,651,6,20.1,3.35,1.932614809008769,1,0.5750798722044729,62.6,0.0,20.1,0.0,1.0,0,1.6532750816248614,-0.8413265575643188,Calls - At-Risk Customers
16955496,651,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8222280358594,-0.7214062261433692,Calls - One-Time Customers
16955589,651,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8222280358594,-0.7214062261433692,Calls - One-Time Customers
16955962,274,651,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.4466793580093082,-0.7518261241050858,Calls - One-Time Customers
16956067,604,651,2,7.0,3.5,2.1213203435596424,1,1.2765957446808511,47.0,0.0,7.0,0.0,1.0,1,0.10180740703303313,-0.7400860853226133,Calls - One-Time Customers
16956077,651,651,2,7.0,3.5,2.1213203435596424,2,60.0,0.0,5.0,2.0,0.7142857142857143,0.2857142857142857,2,-0.44912173746296546,3.0843124210310444,Calls - Active Offer-Driven Customers
16956183,512,651,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.7439039535888922,-0.731537417166513,Calls - One-Time Customers
16956185,239,651,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.3975506348051922,-0.7571078438044367,Calls - One-Time Customers
16956593,644,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0044496099042384,-0.6893728594405525,Calls - One-Time Customers
16956712,211,651,1,6.5,6.5,0.0,1,30.0,0.0,0.0,6.5,0.0,1.0,1,-0.10858614195053924,-0.8043498433994105,Calls - One-Time Customers
16956751,97,651,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,0.04194497685433383,2.8172548121960146,Calls - Active Offer-Driven Customers
16957081,650,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0128716767392296,-0.6884674217778066,Calls - One-Time Customers
16957254,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16957342,642,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.809594935606913,-0.722764382637488,Calls - One-Time Customers
16957503,651,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8222280358594,-0.7214062261433692,Calls - One-Time Customers
16957556,651,651,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.7356925275765309,2.900856889722884,Calls - Active Offer-Driven Customers
16957670,628,651,2,4.0,2.0,0.0,1,2.608695652173913,23.0,0.0,4.0,0.0,1.0,1,-0.37699593199587333,-0.7030680176928837,Calls - One-Time Customers
16957832,642,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0016422542925745,-0.6896746719948011,Calls - One-Time Customers
16957848,229,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.22987600179834408,-0.7850886750898294,Calls - One-Time Customers
16957904,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16957917,646,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.007256965515902,-0.6890710468863038,Calls - One-Time Customers
16958488,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16958668,598,651,3,6.0,2.0,0.0,1,1.6981132075471699,26.5,0.0,6.0,0.0,1.0,1,-0.16406087216223475,-0.7079089199276271,Calls - One-Time Customers
16958672,446,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.726521404349525,-0.7192523023111664,Calls - One-Time Customers
16958792,630,651,2,7.0,3.5,2.1213203435596424,1,7.5,8.0,0.0,7.0,0.0,1.0,1,-0.14700469736952004,-0.750882173572678,Calls - One-Time Customers
16958853,610,651,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.909735229942748,2.7204429139334962,Calls - Active Offer-Driven Customers
16958926,427,651,3,9.0,3.0,1.7320508075688772,1,0.8823529411764706,51.0,0.0,9.0,0.0,1.0,1,0.45089223722842525,-0.758271428046491,Calls - One-Time Customers
16959247,641,651,2,15.0,7.5,3.5355339059327378,1,6.0,10.0,0.0,15.0,0.0,1.0,1,0.34417129183396067,-0.8215586272452325,Calls - One-Time Customers
16959268,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16959318,574,651,3,6.0,2.0,0.0,1,3.2142857142857144,14.0,0.0,6.0,0.0,1.0,1,-0.19170632786128414,-0.7166237698869523,Calls - One-Time Customers
16959331,642,651,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.9546529197293684,2.7252719148014743,Calls - Active Offer-Driven Customers
16959728,651,651,1,50.0,50.0,0.0,1,30.0,0.0,0.0,50.0,0.0,1.0,1,2.0584817444255266,-1.2177518857836729,Calls - One-Time Customers
16959753,520,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.8303935619810846,-0.7080852378039674,Calls - One-Time Customers
16959865,258,651,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.42422051311599807,-0.7542406245390748,Calls - One-Time Customers
16960033,602,651,2,4.0,2.0,0.0,1,60.0,1.0,4.0,0.0,1.0,0.0,2,-1.1431940848766036,2.8801176588225377,Calls - Active Offer-Driven Customers
16960314,624,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9763760537876006,-0.6923909849830387,Calls - One-Time Customers
16960577,105,651,11,52.0,4.7272727272727275,0.9045340337332909,2,0.6043956043956045,54.6,50.0,2.0,0.9615384615384616,0.038461538461538464,2,3.6590793666181765,6.808887100349828,Calls - Active Offer-Driven Customers
16960697,651,651,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.7356925275765309,2.900856889722884,Calls - Active Offer-Driven Customers
16960759,188,651,6,15.6,2.6,1.2,2,0.39823008849557523,90.4,5.0,10.6,0.32051282051282054,0.6794871794871795,0,1.777300770964408,1.7326509853063645,Calls - At-Risk Customers
16960972,608,651,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.44179102573252566,-0.7830447137975262,Calls - One-Time Customers
16961124,649,651,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.49934181577163295,-0.7768575564354293,Calls - One-Time Customers
16961733,651,651,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.7356925275765309,2.900856889722884,Calls - Active Offer-Driven Customers
16961796,650,651,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8208243580535681,-0.7215571324204935,Calls - One-Time Customers
16962321,632,651,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.4754792930724909,-0.7794229631465427,Calls - One-Time Customers
16962457,482,651,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.7386443416223406,-0.7204376184632286,Calls - One-Time Customers
16962513,650,651,1,20.0,20.0,0.0,1,30.0,0.0,0.0,20.0,0.0,1.0,1,0.13941223537474082,-0.887005685633928,Calls - One-Time Customers
16962537,552,651,16,140.0,8.75,6.557438524302,1,5.853658536585366,5.466666666666667,0.0,140.0,0.0,1.0,0,4.6413732494296855,-1.2052898887286556,Calls - At-Risk Customers
16962789,263,651,12,31.5,2.625,1.4943073798434328,1,0.9302325581395349,35.18181818181818,0.0,31.5,0.0,1.0,0,1.989719649019999,-0.8118138751671437,Calls - At-Risk Customers
16962897,266,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.4738593992997855,-0.7464154321935429,Calls - One-Time Customers
16962945,449,651,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.6923229740298884,-0.725417525608331,Calls - One-Time Customers
16963160,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16963215,592,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9314583640009803,-0.6972199858510167,Calls - One-Time Customers
16963278,229,651,4,9.8,2.45,0.30000000000000016,1,0.2843601895734597,140.66666666666666,0.0,9.8,0.0,1.0,0,0.9715554160296019,-0.7211790788316251,Calls - At-Risk Customers
16963304,554,651,4,14.0,3.5,1.7320508075688772,1,1.2371134020618557,32.333333333333336,0.0,14.0,0.0,1.0,1,0.43175023970107035,-0.7629718319960116,Calls - One-Time Customers
16963573,549,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.8711002183502091,-0.7037089557673623,Calls - One-Time Customers
16964102,449,651,16,38.6,2.4125,0.2872281323269015,2,2.926829268292683,10.933333333333334,2.0,36.6,0.05181347150259067,0.9481865284974094,0,2.492060676594526,0.6346882067672948,Calls - At-Risk Customers
16964580,651,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0142753545450616,-0.6883165155006823,Calls - One-Time Customers
16964643,650,651,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0128716767392296,-0.6884674217778066,Calls - One-Time Customers
16964770,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16964895,650,650,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.733728963955195,2.9002725330003036,Calls - Active Offer-Driven Customers
16964901,27,650,2,31.0,15.5,14.849242404917497,1,0.7792207792207791,77.0,0.0,31.0,0.0,1.0,0,3.3586397480641876,-1.1219417270377021,Calls - At-Risk Customers
16965108,477,650,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.4908927035462786,2.8741657470577975,Calls - Active Offer-Driven Customers
16965216,246,650,3,10.2,3.4,1.3856406460551018,2,1.836734693877551,24.5,5.0,5.2,0.4901960784313726,0.5098039215686275,2,1.0955355990078615,2.258844373991637,Calls - Active Offer-Driven Customers
16965217,584,650,2,4.0,2.0,0.0,2,4.615384615384615,13.0,2.0,2.0,0.5,0.5,2,0.07104513186029277,2.1718063773808067,Calls - Active Offer-Driven Customers
16965517,558,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.8831734327871922,-0.7027842497186996,Calls - One-Time Customers
16965633,513,650,4,8.0,2.0,0.0,2,1.6216216216216215,24.666666666666668,2.0,6.0,0.25,0.75,2,0.5386111190476992,1.3427064507520232,Calls - Active Offer-Driven Customers
16965691,650,650,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.500185607761961,-0.7771401006037612,Calls - One-Time Customers
16965714,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16965767,645,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0052934018945663,-0.6896554036088842,Calls - One-Time Customers
16965851,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16965931,236,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.43118917930932493,-0.7513760709527284,Calls - One-Time Customers
16966024,450,650,2,16.5,8.25,2.4748737341529163,2,60.0,0.0,10.0,6.5,0.6060606060606061,0.3939393939393939,2,0.3247221972446575,2.973212587398116,Calls - Active Offer-Driven Customers
16966085,618,650,2,4.0,2.0,0.0,2,3.5294117647058822,17.0,2.0,2.0,0.5,0.5,2,0.05137978430862647,2.178095816901607,Calls - Active Offer-Driven Customers
16966276,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16966353,192,650,4,8.6,2.15,0.30000000000000004,1,0.2660753880266075,150.33333333333334,0.0,8.6,0.0,1.0,0,1.0198486069201027,-0.7162032633827198,Calls - At-Risk Customers
16966434,650,650,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.500185607761961,-0.7771401006037612,Calls - One-Time Customers
16966840,646,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.006697079700398,-0.68950449733176,Calls - One-Time Customers
16966843,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16966906,650,650,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.733728963955195,2.9002725330003036,Calls - Active Offer-Driven Customers
16966973,561,650,2,7.0,3.5,2.1213203435596424,1,60.0,0.0,0.0,7.0,0.0,1.0,1,-0.8121242802591505,-0.7245764600328778,Calls - One-Time Customers
16966993,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16967077,483,650,6,39.0,6.5,3.9874804074753776,2,1.40625,25.6,5.0,34.0,0.1282051282051282,0.8717948717948718,0,2.036865831960203,0.9798674369286382,Calls - At-Risk Customers
16967593,532,650,2,4.0,2.0,0.0,1,0.5084745762711864,118.0,0.0,4.0,0.0,1.0,1,0.09219470592629113,-0.6718913262735157,Calls - One-Time Customers
16967669,635,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9912566238362475,-0.6911644663801274,Calls - One-Time Customers
16968113,177,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.156324870079582,-0.7933692519457498,Calls - One-Time Customers
16968614,262,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.467684802260954,-0.7474525077474962,Calls - One-Time Customers
16968767,650,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8202644722380641,-0.7219905828659496,Calls - One-Time Customers
16968875,322,650,2,7.0,3.5,2.1213203435596424,2,60.0,0.0,5.0,2.0,0.7142857142857143,0.2857142857142857,2,0.013248146471228765,3.0342308054116893,Calls - Active Offer-Driven Customers
16969016,623,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.7823651714806031,-0.7260650523483061,Calls - One-Time Customers
16969074,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16969105,649,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0109081131178936,-0.689051778500387,Calls - One-Time Customers
16969111,650,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8202644722380641,-0.7219905828659496,Calls - One-Time Customers
16969359,616,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9645867455254415,-0.6940316856454893,Calls - One-Time Customers
16969502,642,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0010823684770704,-0.6901081224402572,Calls - One-Time Customers
16969556,571,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9014212442630067,-0.7008224681160834,Calls - One-Time Customers
16969696,646,650,2,4.0,2.0,0.0,1,15.0,4.0,0.0,4.0,0.0,1.0,1,-0.6365085958126163,-0.7006163200653491,Calls - One-Time Customers
16970075,605,650,2,4.0,2.0,0.0,1,20.0,3.0,0.0,4.0,0.0,1.0,1,-0.6523429225918227,-0.703384880230115,Calls - One-Time Customers
16970394,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16970490,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16970515,650,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.8202644722380641,-0.7219905828659496,Calls - One-Time Customers
16970618,612,650,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.9119826997389078,2.7203112760422887,Calls - Active Offer-Driven Customers
16970794,213,650,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.3604951260380593,-0.7614648574551249,Calls - One-Time Customers
16970827,259,650,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.1848909418749276,2.841268178644697,Calls - Active Offer-Driven Customers
16970836,638,650,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.4833414740919783,-0.7789509759292529,Calls - One-Time Customers
16970920,252,650,3,16.5,5.5,0.8660254037844386,1,1.4285714285714286,31.5,0.0,16.5,0.0,1.0,0,0.7846993446780973,-0.8283927945521268,Calls - At-Risk Customers
16970933,583,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9182653779329893,-0.6990115927905917,Calls - One-Time Customers
16970998,69,650,2,4.0,2.0,0.0,1,0.46511627906976744,129.0,0.0,4.0,0.0,1.0,0,0.7779522679264175,-0.7362666588605613,Calls - At-Risk Customers
16971301,1,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.10132489493883193,-0.786839046076942,Calls - One-Time Customers
16971491,460,650,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.7072035440785351,-0.7241910070054196,Calls - One-Time Customers
16971510,650,650,2,20.0,10.0,0.0,2,60.0,0.0,10.0,10.0,0.5,0.5,2,-0.07880409803240909,2.6580277944926896,Calls - Active Offer-Driven Customers
16971560,516,650,5,19.0,3.8,1.6431676725154984,1,1.153846153846154,32.5,0.0,19.0,0.0,1.0,1,0.6925840411066536,-0.7813394234332277,Calls - One-Time Customers
16971770,301,650,14,144.4,10.314285714285715,8.30503620543742,1,1.707317073170732,18.923076923076923,0.0,144.4,0.0,1.0,0,5.211864628786352,-1.2952561340874458,Calls - At-Risk Customers
16971920,530,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.8438704542238995,-0.7070096254781802,Calls - One-Time Customers
16972116,637,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9940639794479111,-0.6908626538258787,Calls - One-Time Customers
16972316,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16972400,399,650,1,6.5,6.5,0.0,1,30.0,0.0,0.0,6.5,0.0,1.0,1,-0.37191768363142974,-0.7764129137454957,Calls - One-Time Customers
16972402,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16972556,643,650,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.49035986312113766,-0.7781964445436313,Calls - One-Time Customers
16972692,602,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9449352562437952,-0.6961443735252297,Calls - One-Time Customers
16973086,647,650,2,15.0,7.5,3.5355339059327378,1,60.0,1.0,0.0,15.0,0.0,1.0,1,-0.45048259853828787,-0.7832611631916702,Calls - One-Time Customers
16973450,522,650,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.32051484861547963,-0.7964561040756732,Calls - One-Time Customers
16974006,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16974049,649,650,1,5.0,5.0,0.0,1,30.0,0.0,5.0,0.0,1.0,0.0,2,-0.7323252861493631,2.900121626723179,Calls - Active Offer-Driven Customers
16974300,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16974312,637,650,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.9470746448847049,2.7240839329703967,Calls - Active Offer-Driven Customers
16974339,621,650,2,4.0,2.0,0.0,1,2.0689655172413794,29.0,0.0,4.0,0.0,1.0,1,-0.33980937565264957,-0.7019656628809232,Calls - One-Time Customers
16974641,560,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.6939334697131944,-0.7355721478071378,Calls - One-Time Customers
16974807,65,650,10,21.2,2.12,0.25298221281347033,1,0.8174386920980927,40.77777777777778,0.0,21.2,0.0,1.0,0,1.7247333431966474,-0.7992912908872679,Calls - At-Risk Customers
16974863,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16974917,85,650,2,4.0,2.0,0.0,1,15.0,4.0,0.0,4.0,0.0,1.0,1,0.15095465325907145,-0.7852747415320889,Calls - One-Time Customers
16974990,649,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0109081131178936,-0.689051778500387,Calls - One-Time Customers
16975151,394,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.46092295394510113,-0.7606225898097738,Calls - One-Time Customers
16975244,614,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9617793899137778,-0.694333498199738,Calls - One-Time Customers
16975370,560,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.885980788398856,-0.7024824371644509,Calls - One-Time Customers
16975414,649,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0109081131178936,-0.689051778500387,Calls - One-Time Customers
16975541,261,650,1,5.0,5.0,0.0,1,30.0,0.0,0.0,5.0,0.0,1.0,1,-0.2742338057694604,-0.7806931246673074,Calls - One-Time Customers
16975725,600,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9421279006321314,-0.6964461860794784,Calls - One-Time Customers
16976189,413,650,3,22.0,7.333333333333333,4.618802153517007,1,0.38135593220338987,118.0,0.0,22.0,0.0,1.0,0,1.4346469980295609,-0.8341654587234256,Calls - At-Risk Customers
16976573,357,650,8,28.0,3.5,1.6035674514745464,1,0.96,35.714285714285715,0.0,28.0,0.0,1.0,0,1.4053485357782658,-0.8146183646251973,Calls - At-Risk Customers
16976827,647,650,1,10.0,10.0,0.0,1,30.0,0.0,0.0,10.0,0.0,1.0,1,-0.49597457434446524,-0.777592819435134,Calls - One-Time Customers
16977013,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16977158,92,650,2,11.5,5.75,1.0606601717798212,1,0.20547945205479454,292.0,0.0,11.5,0.0,1.0,0,1.6924968715927493,-0.7158434115567982,Calls - At-Risk Customers
16977193,452,650,1,2.6,2.6,0.0,1,30.0,0.0,0.0,2.6,0.0,1.0,1,-0.6959741216318801,-0.725398257222414,Calls - One-Time Customers
16977208,650,650,1,20.0,20.0,0.0,1,30.0,0.0,0.0,20.0,0.0,1.0,1,0.1399721211902448,-0.8874391360793842,Calls - One-Time Customers
16977258,627,650,1,2.0,2.0,0.0,1,30.0,0.0,2.0,0.0,1.0,0.0,2,-0.9330378668263861,2.7225748701991535,Calls - Active Offer-Driven Customers
16977260,641,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.9996786906712387,-0.6902590287173815,Calls - One-Time Customers
16977300,508,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.812989542495598,-0.7103295635749152,Calls - One-Time Customers
16977395,522,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.8326410317772444,-0.7082168756951748,Calls - One-Time Customers
16977423,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16977717,650,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-1.0123117909237256,-0.6889008722232627,Calls - One-Time Customers
16977723,470,650,1,2.0,2.0,0.0,1,30.0,0.0,0.0,2.0,0.0,1.0,1,-0.7596497858739863,-0.716064002105639,Calls - One-Time Customers
